authority_code,authority_name,tier,tier_label,region,party_standardised,metric_party_family,challenger_party_family,party_group,vote_share_2018,vote_share_2022,swing_pp,challenger_party,is_challenger,swing_abs_rank,party_label_norm,party_colour_hex
E08000034,Kirklees,3,West Yorkshire,Yorkshire and The Humber,GREEN,GREEN,GREEN,,7.404362837142091,12.346093575106336,4.941731,LAB,False,3.0,GREEN,#02A95B
E08000034,Kirklees,3,West Yorkshire,Yorkshire and The Humber,Heavy Woollen District Independents,Heavy Woollen District Independents,ILP,ILP,0.925869841736828,0.0,-0.92587,LAB,False,6.0,IND,#6B7280
E08000034,Kirklees,3,West Yorkshire,Yorkshire and The Humber,IND,IND,IND,Independent,2.104406967386884,1.5920166692497115,-0.51239,LAB,False,8.0,IND,#6B7280
E08000034,Kirklees,3,West Yorkshire,Yorkshire and The Humber,Independents For Direct Democracy,Independents For Direct Democracy,Independents For Direct Democracy,Minor,0.2742997568510041,0.0,-0.2743,LAB,False,9.0,IND,#6B7280
E08000034,Kirklees,3,West Yorkshire,Yorkshire and The Humber,LAB,LAB,LAB,,43.03391106457725,68.53162507964389,25.497714,LAB,True,2.0,LAB,#E4003B
E08000034,Kirklees,3,West Yorkshire,Yorkshire and The Humber,LD,LD,LD,,12.464630906746736,8.154672728212017,-4.309958,LAB,False,4.0,LD,#FAA61A
E08000034,Kirklees,3,West Yorkshire,Yorkshire and The Humber,Official Monster Raving Loony Party,Official Monster Raving Loony Party,Official Monster Raving Loony Party,Minor,0.0,0.2031995316078593,0.2032,LAB,False,11.0,OTHER,#9CA3AF
E08000034,Kirklees,3,West Yorkshire,Yorkshire and The Humber,Pirate Party Uk,Pirate Party Uk,Pirate Party Uk,Minor,0.0553791307207074,0.0,-0.055379,LAB,False,13.0,OTHER,#9CA3AF
E08000034,Kirklees,3,West Yorkshire,Yorkshire and The Humber,REFORM,REFORM,REFORM,,0.3556378550970432,0.0912675862306486,-0.26437,LAB,False,10.0,REFORM,#6B2FBE
E08000034,Kirklees,3,West Yorkshire,Yorkshire and The Humber,Trade Unionist And Socialist Coalition,Trade Unionist And Socialist Coalition,Trade Unionist And Socialist Coalition,Minor,0.8531847326658993,0.1136539753060908,-0.739531,LAB,False,7.0,OTHER,#9CA3AF
E08000034,Kirklees,3,West Yorkshire,Yorkshire and The Humber,Workers Party Of Britain,Workers Party Of Britain,Workers Party Of Britain,Minor,0.0,2.20678135385993,2.206781,LAB,False,5.0,OTHER,#9CA3AF
E08000034,Kirklees,3,West Yorkshire,Yorkshire and The Humber,YORKS,YORKS,YORKS,,0.048456739380619,0.0,-0.048457,LAB,False,14.0,YORKS,#228B22
E08000035,Leeds,3,West Yorkshire,Yorkshire and The Humber,Alliance For Green Socialism,Alliance For Green Socialism,Alliance For Green Socialism,Minor,0.1781858350587569,0.2095828409622973,0.031397,LAB,False,19.0,OTHER,#9CA3AF
E08000035,Leeds,3,West Yorkshire,Yorkshire and The Humber,CON,CON,CON,,28.224044170843765,11.31115619867264,-16.912888,LAB,False,2.0,CON,#0087DC
E08000035,Leeds,3,West Yorkshire,Yorkshire and The Humber,East Leeds Independents Party,East Leeds Independents Party,ILP,ILP,0.5935827194896077,0.0,-0.593583,LAB,False,9.0,IND,#6B7280
E08000035,Leeds,3,West Yorkshire,Yorkshire and The Humber,Freedom Alliance,Freedom Alliance,Freedom Alliance,Minor,0.0,0.0609425282230793,0.060943,LAB,False,17.0,OTHER,#9CA3AF
E08000035,Leeds,3,West Yorkshire,Yorkshire and The Humber,GREEN,GREEN,GREEN,,6.205603879751391,5.614516212942112,-0.591088,LAB,False,10.0,GREEN,#02A95B
E08000035,Leeds,3,West Yorkshire,Yorkshire and The Humber,Garforth And Swillington Independents Party,Garforth And Swillington Independents Party,ILP,ILP,2.678523518494876,1.667744308934026,-1.010779,LAB,False,5.0,IND,#6B7280
E08000035,Leeds,3,West Yorkshire,Yorkshire and The Humber,IND,IND,IND,Independent,0.6755519042570317,0.1397218939748649,-0.53583,LAB,False,11.0,IND,#6B7280
E08000035,Leeds,3,West Yorkshire,Yorkshire and The Humber,Independents For Direct Democracy,Independents For Direct Democracy,Independents For Direct Democracy,Minor,0.082339248807006,0.0,-0.082339,LAB,False,16.0,IND,#6B7280
E08000035,Leeds,3,West Yorkshire,Yorkshire and The Humber,LAB,LAB,LAB,,46.30259766452585,65.31961383246751,19.017016,LAB,True,1.0,LAB,#E4003B
E08000035,Leeds,3,West Yorkshire,Yorkshire and The Humber,LD,LD,LD,,9.78745371886605,6.512675302668837,-3.274778,LAB,False,4.0,LD,#FAA61A
E08000035,Leeds,3,West Yorkshire,Yorkshire and The Humber,Morley Borough Independents,Morley Borough Independents,ILP,ILP,2.9238759767377744,2.0148194391801,-0.909057,LAB,False,7.0,IND,#6B7280
E08000035,Leeds,3,West Yorkshire,Yorkshire and The Humber,Northern Independence Party,Northern Independence Party,Northern Independence Party,Minor,0.0,0.0546253149316626,0.054625,LAB,False,18.0,OTHER,#9CA3AF
E08000035,Leeds,3,West Yorkshire,Yorkshire and The Humber,REFORM,REFORM,REFORM,,0.454808704646339,0.0876977845161386,-0.367111,LAB,False,13.0,REFORM,#6B2FBE
E08000035,Leeds,3,West Yorkshire,Yorkshire and The Humber,Save Our Beeston And Holbeck Independents,Save Our Beeston And Holbeck Independents,ILP,ILP,0.7031216752058944,0.0,-0.703122,LAB,False,8.0,IND,#6B7280
E08000035,Leeds,3,West Yorkshire,Yorkshire and The Humber,Social Democratic Party,Social Democratic Party,Social Democratic Party,Minor,0.2279594483825426,1.1813188854949352,0.953359,LAB,False,6.0,OTHER,#9CA3AF
E08000035,Leeds,3,West Yorkshire,Yorkshire and The Humber,The For Britain Movement,The For Britain Movement,The For Britain Movement,Minor,0.2884649188542077,0.0,-0.288465,LAB,False,14.0,OTHER,#9CA3AF
E08000035,Leeds,3,West Yorkshire,Yorkshire and The Humber,Trade Unionist And Socialist Coalition,Trade Unionist And Socialist Coalition,Trade Unionist And Socialist Coalition,Minor,0.1128695320725251,0.0,-0.11287,LAB,False,15.0,OTHER,#9CA3AF
E08000035,Leeds,3,West Yorkshire,Yorkshire and The Humber,UNKNOWN,UNKNOWN,UNKNOWN,Unknown,0.0,5.780993363210036,5.780993,LAB,False,3.0,OTHER,#9CA3AF
E08000035,Leeds,3,West Yorkshire,Yorkshire and The Humber,Women'S Equality Party,Women'S Equality Party,Women'S Equality Party,Minor,0.0729026157976637,0.0445920938217654,-0.028311,LAB,False,20.0,OTHER,#9CA3AF
E08000035,Leeds,3,West Yorkshire,Yorkshire and The Humber,YORKS,YORKS,YORKS,,0.4881144682087235,0.0,-0.488114,LAB,False,12.0,YORKS,#228B22
E08000036,Wakefield,3,West Yorkshire,Yorkshire and The Humber,CON,CON,CON,,34.01402368509654,23.619581901411323,-10.394442,UNKNOWN,False,1.0,CON,#0087DC
E08000036,Wakefield,3,West Yorkshire,Yorkshire and The Humber,Freedom Alliance,Freedom Alliance,Freedom Alliance,Minor,0.0,0.2506146511090887,0.250615,UNKNOWN,False,9.0,OTHER,#9CA3AF
E08000036,Wakefield,3,West Yorkshire,Yorkshire and The Humber,GREEN,GREEN,GREEN,,1.09642381391536,3.571088985180456,2.474665,UNKNOWN,False,5.0,GREEN,#02A95B
E08000036,Wakefield,3,West Yorkshire,Yorkshire and The Humber,IND,IND,IND,Independent,3.854317626220485,2.721444192395985,-1.132873,UNKNOWN,False,7.0,IND,#6B7280
E08000036,Wakefield,3,West Yorkshire,Yorkshire and The Humber,Independents For Direct Democracy,Independents For Direct Democracy,Independents For Direct Democracy,Minor,0.2049390306383851,0.0,-0.204939,UNKNOWN,False,10.0,IND,#6B7280
E08000036,Wakefield,3,West Yorkshire,Yorkshire and The Humber,LAB,LAB,LAB,,51.73832213487916,56.68441570790149,4.946094,UNKNOWN,False,3.0,LAB,#E4003B
E08000036,Wakefield,3,West Yorkshire,Yorkshire and The Humber,LD,LD,LD,,4.826314171533968,3.5887474700824518,-1.237567,UNKNOWN,False,6.0,LD,#FAA61A
E08000036,Wakefield,3,West Yorkshire,Yorkshire and The Humber,REFORM,REFORM,REFORM,,1.1213092676357357,0.0,-1.121309,UNKNOWN,False,8.0,REFORM,#6B2FBE
E08000036,Wakefield,3,West Yorkshire,Yorkshire and The Humber,Social Democratic Party,Social Democratic Party,Social Democratic Party,Minor,0.0,0.0353169698039908,0.035317,UNKNOWN,False,12.0,OTHER,#9CA3AF
E08000036,Wakefield,3,West Yorkshire,Yorkshire and The Humber,Trade Unionist And Socialist Coalition,Trade Unionist And Socialist Coalition,Trade Unionist And Socialist Coalition,Minor,0.197619779544157,0.0,-0.19762,UNKNOWN,False,11.0,OTHER,#9CA3AF
E08000036,Wakefield,3,West Yorkshire,Yorkshire and The Humber,UNKNOWN,UNKNOWN,UNKNOWN,Unknown,0.0,9.528790122115216,9.52879,UNKNOWN,True,2.0,OTHER,#9CA3AF
E08000036,Wakefield,3,West Yorkshire,Yorkshire and The Humber,YORKS,YORKS,YORKS,,2.946730490536208,0.0,-2.94673,UNKNOWN,False,4.0,YORKS,#228B22
